subspace_size,qsci_energy,fci_subspace_energy,mean_sample_number
180,-2.7783549038654027,-2.808054693011303,1821.8037954033061
181,-2.7788353900482927,-2.80827739385731,1857.7836940487193
182,-2.7794256837180358,-2.808771420662221,1880.8089695406948
183,-2.7797067305538596,-2.80926872917023,2000.7357523513365
184,-2.7799540888160514,-2.809460520388956,2009.7651218621447
185,-2.7805469532014495,-2.809608099525978,2029.1161500100754
186,-2.781253927962065,-2.8098663629907397,2072.240862460064
187,-2.7815050443323734,-2.8100799916635606,2131.6140627987993
188,-2.782069326437515,-2.8103808013368567,2175.2220259677324
189,-2.78267789532182,-2.81064290327,2212.5505710419675
190,-2.783081348319881,-2.810864244876858,2220.418450919576
191,-2.7832843686609867,-2.8110890910179935,2235.6429966172323
192,-2.7836275644715522,-2.8114059108525002,2254.2435852132294
193,-2.7837962485869943,-2.811726521344275,2280.4110551317344
194,-2.783981443976241,-2.8119922642657706,2336.6946123484477
195,-2.78439045720002,-2.8122468985775013,2390.9148760439543
196,-2.7849197240570813,-2.8124979474547636,2437.747680824905
197,-2.785090145220361,-2.8127638165299054,2456.73063932245
198,-2.785302221347089,-2.8129440226647673,2506.268871240626
199,-2.7854646203239413,-2.8131218743161113,2620.942508748593
200,-2.7861515181196213,-2.813493261409362,2636.1399521187145
201,-2.7863583164782595,-2.813868493587424,2764.545913995553
202,-2.7864418013311654,-2.814116157999692,2863.34914663063
203,-2.786603348617828,-2.81428572855447,2904.4506998910924
204,-2.786903362708332,-2.8147088536470903,2934.513457720627
205,-2.787386771434283,-2.8150754483433373,3089.1324374982273
206,-2.7874506147771094,-2.8152527469912774,3120.4833982562886
207,-2.7874668449548285,-2.815433726177137,3243.732007749534
208,-2.7875502050389107,-2.815848902106997,3368.3935434534087
209,-2.787624716487266,-2.816263050406368,3387.3019588104735
210,-2.787660359347698,-2.8164240598911485,3511.4633612090133
211,-2.787841200034729,-2.816584048931685,3636.9609807676866
212,-2.78814263367442,-2.8167724225137496,3778.143209817622
213,-2.788213590192307,-2.816951384681322,3855.59255652151
214,-2.788399342866069,-2.8171242972176715,3923.74578308949
215,-2.7884145621969814,-2.817271948383657,3934.0208142237207
216,-2.7887401732141783,-2.817533478323713,4013.2672719767775
217,-2.7889822230233516,-2.8177424781337823,4229.383637351416
218,-2.789272987637883,-2.8180379322814626,4278.456890185932
219,-2.789468058471523,-2.8182849655693394,4378.140959014932
220,-2.7895122823259833,-2.8184591292382586,4426.932685845894
221,-2.789728135437499,-2.8186272075208665,4585.148636539698
222,-2.789937746476251,-2.818733913720775,4910.721190580832
223,-2.7901672977068683,-2.8188493423994614,4946.700754447922
224,-2.790484386205898,-2.818952737407425,5097.560837366641
225,-2.7905613328600207,-2.8190549939882357,5126.231152393249
226,-2.790562796270184,-2.8191850913813434,5307.245368277551
227,-2.7906766370863365,-2.8192800491420473,5323.438990391571
228,-2.790923516800695,-2.819420977619172,5393.888161095722
229,-2.7911419777272077,-2.819569280419889,5433.147810839016
230,-2.791222490655115,-2.819794425446388,5519.35787349971
231,-2.7915332258487116,-2.820013622222298,5612.019756912829
232,-2.7916872807065745,-2.8201494078458853,5749.813033323878
233,-2.7917314988776623,-2.8202597990091873,5972.214968381727
234,-2.791973489077634,-2.8204543158610873,6185.658392084848
235,-2.792137172607477,-2.8206542426878376,6282.8441700411695
236,-2.792387839542601,-2.8208856237305175,6387.875030014533
237,-2.792708322513981,-2.8210602833015628,6426.53969804104
238,-2.7927331205437227,-2.821171125433327,6673.415293680708
239,-2.792747282934687,-2.8212798358210676,6968.68761342449
240,-2.792887772514656,-2.8214524792022746,7007.165236817333
241,-2.7929260384721264,-2.8217036127419513,7025.409018662088
242,-2.793098620705803,-2.821907438700625,7276.699669834145
243,-2.7933187193963924,-2.8221100742418592,7435.303425941413
244,-2.793439963413463,-2.822210405066629,8198.404271988395
245,-2.793479336622817,-2.8223338597120806,8669.812554921718
246,-2.793480103916447,-2.8226495895311277,8802.175409348813
247,-2.7935239731381007,-2.822922711601174,9001.539640523752
248,-2.7935820894354806,-2.823049916082913,9167.051906453808
249,-2.7939287994554354,-2.823187908425209,9271.099598701981
250,-2.7940050407905206,-2.8232491315871444,9331.824227897601
251,-2.7943459656956127,-2.823300375395976,9391.169103068632
252,-2.7943608397035997,-2.823616269659424,9917.191983998731
253,-2.794531996305296,-2.823926837120437,9960.541114214726
254,-2.794622794146062,-2.8240321009097094,10236.523729498349
255,-2.7946965532508643,-2.8241439870967424,10398.885208477812
256,-2.794819436078415,-2.824445726407065,10409.300983682535
257,-2.7950623646265598,-2.8246563277769394,10432.71903870829
258,-2.7954117957706774,-2.824860042134472,10805.578234491424
259,-2.795514039615021,-2.8250526692052698,10918.83524501671
260,-2.7957550985037964,-2.825224758539859,11545.593821232796
261,-2.7958123871417007,-2.825393019664125,11657.629063284568
262,-2.796075028448208,-2.8255155112746033,11701.81018344552
263,-2.796086226649347,-2.825599713297138,12120.025944650037
264,-2.796138721627474,-2.8256155858388525,12711.492065566408
265,-2.7962519050412595,-2.8256311410195476,13075.724744568979
266,-2.796282913096203,-2.8258191284220953,13150.03585873673
267,-2.796427275035966,-2.826000326911406,13264.673086488536
268,-2.7964525978258363,-2.8261220184381823,14257.785218574118
269,-2.796646290359789,-2.8262225916484827,14614.77377136735
270,-2.796650324910537,-2.826317511915858,14977.302697463212
271,-2.7966779641791923,-2.8264049645920553,15145.087539987375
272,-2.796741159501673,-2.8264172224515356,15187.80346046577
273,-2.7967733281919367,-2.8264294074412817,15206.585391634677
274,-2.7968240915269407,-2.8266133705560117,16866.556036272344
275,-2.7968427313646664,-2.8267941728690356,16874.554226157277
276,-2.7969669529606165,-2.826827030538949,16987.41612297275
277,-2.7969683496976705,-2.826858673151706,20194.177599975243
278,-2.7970032107715244,-2.8269574914201927,20458.043408119476
279,-2.7970721298796763,-2.8270515962518195,21976.66707473148
280,-2.797148429090056,-2.8272049518693945,22187.33328923609
281,-2.797229377485648,-2.8273561229082955,22247.149982301667
282,-2.7972858970434133,-2.827416126518478,23953.696424454887
283,-2.797287467759892,-2.827469287110628,24213.48912646916
284,-2.7972966018635237,-2.8275538429858313,25065.31024557505
285,-2.797299560122363,-2.8276406884900367,25322.792865417297
286,-2.7975281499770555,-2.827794724223283,25650.185223212397
287,-2.79755411901137,-2.8279040238671866,26135.702520703508
288,-2.797684971812677,-2.827983824889031,27777.781035468124
289,-2.7976856914907566,-2.828055487600287,28530.560541959865
290,-2.797700993328976,-2.8282034454161216,31296.534618661528
291,-2.79777146855551,-2.8283163903979123,32104.947778847185
292,-2.7978477762671856,-2.8284054115947277,32337.413688276094
293,-2.7979194272705703,-2.8284985870245243,33457.34305466702
294,-2.798060980088843,-2.828651412249997,34491.61350950606
295,-2.798099440606741,-2.8287415452501583,35372.64323591591
296,-2.79810401128583,-2.8287949048492136,35683.87338759619
297,-2.798104804846725,-2.828838864206262,36504.011568897185
298,-2.7983315975204346,-2.8288698273435857,40204.13212188818
299,-2.798345538942989,-2.828900836108073,41264.51620375196
300,-2.7983612182900695,-2.828936688009813,42496.75641308709
301,-2.79839193516143,-2.828963494811604,43321.71115703832
302,-2.7986780990307127,-2.828995824411943,43625.236653213746
303,-2.798813957775653,-2.8290305706573218,45769.00447638453
304,-2.7988173542172214,-2.8291160327993268,46106.43654269981
305,-2.7988181633297997,-2.829186065763754,46128.20014444838
306,-2.7988550457768655,-2.8292258513781503,46491.70350374889
307,-2.798858852689093,-2.8292707077308146,48749.69101192006
308,-2.7990369351319804,-2.8292857019303512,48876.66760098039
309,-2.7990776969160875,-2.8293090021499148,48901.79825038338
310,-2.799387023181908,-2.8293661387175413,50491.976078539585
311,-2.799634259903019,-2.829417932583967,51566.79834245458
312,-2.7998272312676153,-2.8295100167081753,53576.033879719085
313,-2.7998516616557967,-2.829575702731516,53606.59347301685
314,-2.799985928276079,-2.829618991897495,54473.41317811095
315,-2.800012601377383,-2.8296626181422435,59397.87204061018
316,-2.800087696332267,-2.8297488366956243,60207.439767206546
317,-2.8000899770682683,-2.8298155339054816,60875.96268021077
318,-2.800242608184019,-2.82986078114571,62082.03185556156
319,-2.800244686880294,-2.829903538251946,64427.744017650235
320,-2.8003210258191693,-2.82993345071145,67834.22407172862
321,-2.800432385802927,-2.8299645413619157,70769.50267552458
322,-2.8004947556816613,-2.8299813840955146,72277.49193160493
323,-2.800598498532698,-2.829997947773174,76207.8792223155
324,-2.801115242773951,-2.830024606361899,78267.36256490096
325,-2.801115326902327,-2.830050839560465,81375.54102875921
326,-2.8012296295299763,-2.830072970535975,85478.2088766851
327,-2.8014607137117045,-2.830095193378072,86309.21381700759
328,-2.801481440286511,-2.830166589357275,87119.83023944583
329,-2.801809459585646,-2.8302376889344787,94612.94070157735
330,-2.801881007793744,-2.8302791900514346,95987.03274838763
331,-2.801924638991552,-2.830320609268912,98155.74467878958
332,-2.8023982710413926,-2.8303535773923993,100439.8355340071
333,-2.8025264416471627,-2.830397370707475,105587.67151358753
334,-2.802752752538697,-2.8304115902543607,108146.20107764429
335,-2.802910650448656,-2.830425734531667,117601.92709088292
336,-2.8030509312720593,-2.8304588144374767,126259.81652319203
337,-2.803052003838968,-2.8304821953788517,132631.487626115
338,-2.8034916274253865,-2.8304986519863258,141618.72866212885
339,-2.803599751878463,-2.8305155267878117,149432.59645956586
340,-2.80426669083343,-2.830541093792805,168465.4998797386
341,-2.804395693244,-2.8305692393422595,177271.25690682943
342,-2.804441648925916,-2.8306143221817117,184448.57003383653
343,-2.8044428902454306,-2.8306522757824677,189805.88630547194
344,-2.804535403691313,-2.830696487906198,206885.87003404534
345,-2.8051921797548425,-2.8307413650465123,207561.48513412877
346,-2.8054234879298403,-2.8307595514176103,212385.9346202049
347,-2.8085602069516202,-2.830784475148092,212690.20975572706
348,-2.8088052278935494,-2.8307983197982303,239289.94712971692
349,-2.810877950417038,-2.83081349570964,239339.16112562263
350,-2.811126231595181,-2.8308393097010414,247893.00090656694
351,-2.81113268036198,-2.830865644366964,267440.07486141
352,-2.813286040096477,-2.8308704836468364,286522.19218692766
353,-2.8140112811228915,-2.830874931467907,291616.9635489744
354,-2.814693912059201,-2.8308863866490013,322817.42358553555
355,-2.814698920418463,-2.830893092605134,347446.5797023428
356,-2.814764689670272,-2.8309099208716364,356101.85139439546
357,-2.8153230594330525,-2.8309251813225096,375387.52044659865
358,-2.8154264776219144,-2.8309467422456733,422421.5789899429
359,-2.8154425958985554,-2.830964899673459,437518.6758866643
360,-2.8155470383402266,-2.830996001497362,472018.2780654502
361,-2.8165656114877895,-2.831007295619136,500518.74309055065
362,-2.818235760606542,-2.831012128479456,514689.2703361373
363,-2.8182360394283648,-2.8310369541939258,561404.4913096346
364,-2.8183723773966594,-2.8310506941122133,563922.0120002091
365,-2.8183920820578146,-2.831063495050176,589983.0159223232
366,-2.8191778170466932,-2.8310787447793273,613225.7342352878
367,-2.819179923713218,-2.83109100264845,632520.4693243764
368,-2.8193595122100854,-2.8311023455610065,861885.6468172774
369,-2.819369003365278,-2.831104483289729,1401869.8125696764
370,-2.8193690146980486,-2.831107542504591,1748300.6890685065
371,-2.8194048203838715,-2.8311207074512685,2338808.701816635
372,-2.819561687892939,-2.831135246422643,2385345.3889355487
373,-2.8198134111698394,-2.8311498076373742,2635077.561068305
374,-2.824276852994751,-2.8311608816238953,2896552.5150648556
375,-2.8242800848252867,-2.8311610457841248,3085662.764723607
376,-2.824293006290952,-2.831161202070652,3543170.4692881145
377,-2.8242988640296565,-2.8311633287980373,4033009.7091997773
378,-2.8254503065586363,-2.831165124293448,4231472.721437818
379,-2.825457959199207,-2.831166140501919,4424000.986441835
380,-2.8267917077209743,-2.831167109906531,5112269.472686873
381,-2.826820741626279,-2.831167537072203,5683157.011901714
382,-2.827200568886676,-2.831167970309326,6571952.603318059
383,-2.8272839537479793,-2.8311697725477254,7289355.4993988285
384,-2.82752334724019,-2.831172291950883,7468336.481318461
385,-2.828007273750869,-2.831174548655012,9588878.700611815
386,-2.828019426304721,-2.831176439459764,11482503.808879985
387,-2.828068025080582,-2.831176667656864,12937051.289470445
388,-2.8281067603089745,-2.8311769000925135,13875054.109823663
389,-2.829627723024662,-2.831177290948148,15287280.399477549
390,-2.8296406800170604,-2.8311777708501804,20266041.57419649
391,-2.8298581115686976,-2.8311778547295727,21123423.47799391
392,-2.8298591031922413,-2.8311779845787335,22833244.70375146
393,-2.829897573835934,-2.8311788172048207,26830492.208782025
394,-2.8300230519453433,-2.831179322054975,33825437.06664091
395,-2.8300302444968053,-2.8311796054103433,45632675.23975145
396,-2.8306025287561316,-2.8311797432711936,79714625.5252678
397,-2.83096234379988,-2.831179775701062,89411534.35457785
398,-2.830965398158482,-2.8311797984565876,372488068.4574493
399,-2.8311539328905306,-2.831179799717512,1828749679.9130728
400,-2.831179800961191,-2.831179800961181,3227651186.4298143
