subspace_size,qsci_energy,spin_symm_energy,fci_subspace_energy,mean_sample_number
361,-2.8277321454906663,-2.8432851686512386,-2.8471921339556037,51645277.48887365
362,-2.827834419917688,-2.8454305617117264,-2.8471921339556068,62400423.07977907
363,-2.8278688543447297,-2.8454311237339427,-2.847192133955611,84781041.15580453
364,-2.827899082791802,-2.845431619724694,-2.8471921339556046,84781041.15580453
365,-2.827899082791824,-2.8454453958642034,-2.8471921339556006,85181594.68449433
366,-2.827899082791819,-2.845458372785263,-2.847192133955612,85181594.68449433
367,-2.8278990827918196,-2.845458372785277,-2.8471921339556028,124809647.19198498
368,-2.827899082791816,-2.8454583727852625,-2.847192133955616,124809647.19198498
369,-2.8279934826821345,-2.845460811597734,-2.8471921339556125,145615113.87008604
370,-2.8280998636147276,-2.8454629028920446,-2.847192133955618,145615113.87008604
371,-2.8280999811000624,-2.8454629028920286,-2.8471921339556094,195421793.98266488
372,-2.8281000780526107,-2.8454629028920517,-2.8471921339556148,195421793.98266488
373,-2.8290341200714835,-2.8454821840065865,-2.8471921339556068,286335625.0953234
374,-2.8298836452333864,-2.845499552473479,-2.8471921339556134,286335625.0953234
375,-2.829910446999061,-2.8454995524734783,-2.8471921339556006,334067082.08366275
376,-2.8299350964216705,-2.8454995524734876,-2.8471921339556046,334067082.08366275
377,-2.831865348815624,-2.8456313724605167,-2.8471921339555966,421533865.8946307
378,-2.8351317125253277,-2.8456313724605216,-2.847192133955613,967073985.9085072
379,-2.8351317125253286,-2.8456313724605193,-2.8471921339555943,967073985.9085072
380,-2.8351317125253317,-2.8456313724605082,-2.8471921339556174,989457339.2039207
381,-2.835131712525317,-2.845631372460515,-2.8471921339555997,989457339.2039207
382,-2.835131712525329,-2.845750670566961,-2.847192133955611,2218640709.8265877
383,-2.83513443218324,-2.845784699421528,-2.847192133955613,2318245009.010782
384,-2.8351367667566976,-2.8458150541901386,-2.8471921339556068,2318245009.010782
385,-2.835199395443976,-2.845815054190129,-2.8471921339556157,2636632233.842671
386,-2.835257691938827,-2.8458150541901217,-2.8471921339556077,2636632233.842671
387,-2.835257691938829,-2.845818276065408,-2.847192133955608,3185711741.6595783
388,-2.8352576919388324,-2.8458209739824247,-2.8471921339555974,3185711741.6595783
389,-2.8352576919388253,-2.8458619571985384,-2.8471921339556063,5390709698.450005
390,-2.835257691938836,-2.845901190567731,-2.8471921339556188,5390709698.450005
391,-2.83525769193883,-2.845901190567719,-2.8471921339556094,12630141147.380842
392,-2.8352576919388404,-2.8459011905677367,-2.8471921339556117,12630141147.380842
393,-2.835257691938833,-2.84596655879822,-2.8471921339556068,14364761764.926325
394,-2.835317368930573,-2.8460277737280726,-2.847192133955598,14364761764.926325
395,-2.839249211822052,-2.8460277737280553,-2.847192133955604,17356228006.80428
396,-2.846027773728058,-2.84602777372806,-2.8471921339556094,17356228006.80428
397,-2.846503416239821,-2.8465034162398344,-2.8471921339556028,162640243387.37933
398,-2.846503416239821,-2.8465034162398233,-2.847192133955592,886088063273.133
399,-2.846503416239821,-2.846503416239826,-2.8471921339556023,886088063273.133
